doc_id	date	source_url	sha256
20260820	2026-08-20	https://cdn.prod.website-files.com/666d0695ca3ba7fa496a5068/6a98ea0d9df0e9554f3c5e5d_MEDICINE%20VALID%20REGISTRATIONS-%2020.08.2026.xls	8ed64368153066b84e3c209279b989bb815e7d16314fb796689052481703228f
20260813	2026-08-13	https://cdn.prod.website-files.com/666d0695ca3ba7fa496a5068/6a7d7d097878eb69aefd4af8_MEDICINE%20VALID%20REGISTRATIONS%20-%2013.08.2026.xls	adaf231895e2e5cbff8aafa1010cd2b8293ef6e229156bff38a29d73e9ee7832
20260730	2026-07-30	https://cdn.prod.website-files.com/666d0695ca3ba7fa496a5068/6a6c1e4cd905f50a9a222fe3_valid%20registrations-30.07.2026.xls	4c392302f20bdac107dcc8da1ed391377993b400e15b050dbef5bb7056a57176
