doc_id	date	source_url	sha256
20260806	2026-08-06	https://www.cbsl.gov.lk/en/statistics/statistical-tables/financial-sector	6d0c1ddb2fad9b6d6e0db70acd726279b6161c8837ac7ea064b1db62ac6daa92
