doc_id	date	source_url	sha256
20260720	2026-07-20	https://www.cbsl.gov.lk/en/statistics/statistical-tables/fiscal-sector	2286627ae0317e74fde6d105912aa2ab3cbbe1019652a1e32d9f865336e1d572
