doc_id	date	source_url	sha256
2024	2024-12-31	https://www.srilankabusiness.com/ebooks/export-performance-indicators-of-sri-lanka-2024.pdf	24b96e39bf925985b55edb9acc3d1b1b99ea4ff4821a65ecf87289f754f1eeb2
2023	2023-12-31	https://www.srilankabusiness.com/ebooks/export-performance-indicators-of-sri-lanka-2023.pdf	116f1b0e457dc69d484967263992d4a6b6ea3cc47e42fa839a8118860e3c3b3c
